Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2025-05-28,-0.008373352,-0.028541072637247,0.0,-0.0,-0.028541072637247,4.286247451597426,0.05613030194760955
2025-06-04,0.07018469,0.1985035119513982,1.0,0.1985035119513982,0.1985035119513982,4.484750963548824,0.25463381389900774
2025-06-11,0.044743355,0.0068561902627104,1.0,0.0068561902627104,0.0068561902627104,4.491607153811534,0.26149000416171814
2025-06-18,-0.045518205,-0.192183645059063,0.0,-0.0,-0.192183645059063,4.491607153811534,0.06930635910265515
2025-06-25,0.03882208,-0.0639218667053942,1.0,-0.0639218667053942,-0.0639218667053942,4.42768528710614,0.005384492397260951
2025-07-02,0.036339663,-0.0236329406823214,1.0,-0.0236329406823214,-0.0236329406823214,4.404052346423819,-0.018248448285060448
2025-07-09,0.029328989,-0.0571405616383247,1.0,-0.0571405616383247,-0.0571405616383247,4.346911784785494,-0.07538900992338515
2025-07-16,0.047295157,-0.0962073725956731,1.0,-0.0962073725956731,-0.0962073725956731,4.250704412189821,-0.17159638251905823
2025-07-23,-0.004796077,-0.1582561394072845,0.0,-0.0,-0.1582561394072845,4.250704412189821,-0.32985252192634273
2025-07-30,0.013472581,-0.0302467228511016,1.0,-0.0302467228511016,-0.0302467228511016,4.220457689338719,-0.3600992447774443
2025-08-06,0.060434774,0.102759733957769,1.0,0.102759733957769,0.102759733957769,4.323217423296488,-0.2573395108196753
2025-08-13,0.015971117,0.0548844104668617,1.0,0.0548844104668617,0.0548844104668617,4.37810183376335,-0.2024551003528136
2025-08-20,-0.015727077,0.0254876305201481,0.0,0.0,0.0254876305201481,4.37810183376335,-0.1769674698326655
2025-08-27,-0.023076793,0.1104514725241205,0.0,0.0,0.1104514725241205,4.37810183376335,-0.066515997308545
2025-09-03,0.008322068,0.1742871597862318,1.0,0.1742871597862318,0.1742871597862318,4.552388993549582,0.1077711624776868
2025-09-10,-0.005811888,0.1226139629260485,0.0,0.0,0.1226139629260485,4.552388993549582,0.2303851254037353
2025-09-17,-0.018676784,0.0848881230897458,0.0,0.0,0.0848881230897458,4.552388993549582,0.3152732484934811
2025-09-24,-0.023558423,0.0021396103375117,0.0,0.0,0.0021396103375117,4.552388993549582,0.3174128588309928
2025-10-01,-0.03284692,-0.0894883960662404,0.0,-0.0,-0.0894883960662404,4.552388993549582,0.2279244627647524
2025-10-08,-0.01424067,-0.0375656581853798,0.0,-0.0,-0.0375656581853798,4.552388993549582,0.1903588045793726
2025-10-15,0.0039212974,0.0601889188274427,1.0,0.0601889188274427,0.0601889188274427,4.6125779123770245,0.2505477234068153
2025-10-22,-0.010449999,0.0832595487854366,0.0,0.0,0.0832595487854366,4.6125779123770245,0.3338072721922519
2025-10-29,-0.034405667,0.0031525049095719,0.0,0.0,0.0031525049095719,4.6125779123770245,0.33695977710182384
2025-11-05,0.012837733,0.0034397129270846,1.0,0.0034397129270846,0.0034397129270846,4.616017625304109,0.34039949002890846
2025-11-12,0.020293994,0.0948928050852107,1.0,0.0948928050852107,0.0948928050852107,4.71091043038932,0.43529229511411915
2025-11-19,0.008335547,0.0290783741202194,1.0,0.0290783741202194,0.0290783741202194,4.739988804509539,0.46437066923433856
2025-11-26,-0.018228915,0.0466067571884885,0.0,0.0,0.0466067571884885,4.739988804509539,0.5109774264228271
2025-12-03,0.060806777,0.1878651496788048,1.0,0.1878651496788048,0.1878651496788048,4.927853954188344,0.6988425761016319
2025-12-10,0.014347279,-0.006281069013962,1.0,-0.006281069013962,-0.006281069013962,4.921572885174382,0.69256150708767
2025-12-17,-0.0420479,0.0322348618542154,0.0,0.0,0.0322348618542154,4.921572885174382,0.7247963689418854
2025-12-24,0.030887283,0.0979208350426166,1.0,0.0979208350426166,0.0979208350426166,5.019493720216999,0.822717203984502
2025-12-31,-0.06320158,-0.1072567524176726,0.0,-0.0,-0.1072567524176726,5.019493720216999,0.7154604515668294
2026-01-07,0.020044863,-0.1693797990247612,1.0,-0.1693797990247612,-0.1693797990247612,4.8501139211922375,0.5460806525420682
2026-01-14,0.034152463,-0.1286563259626492,1.0,-0.1286563259626492,-0.1286563259626492,4.721457595229588,0.41742432657941897
2026-01-21,0.05308708,-0.0432499837938165,1.0,-0.0432499837938165,-0.0432499837938165,4.678207611435772,0.37417434278560247
2026-01-28,0.034292076,0.143335086618638,1.0,0.143335086618638,0.143335086618638,4.82154269805441,0.5175094294042405
2026-02-04,0.13864402,0.1705171805375096,1.0,0.1705171805375096,0.1705171805375096,4.9920598785919195,0.6880266099417501
2026-02-11,0.021157634,-0.107828398161728,1.0,-0.107828398161728,-0.107828398161728,4.884231480430191,0.5801982117800222
2026-02-18,0.005143045,-0.1552166142919224,1.0,-0.1552166142919224,-0.1552166142919224,4.729014866138269,0.42498159748809977
2026-02-25,0.07626536,0.0542202083431666,1.0,0.0542202083431666,0.0542202083431666,4.783235074481436,0.47920180583126637
2026-03-04,0.13409233,0.1911817629854377,1.0,0.1911817629854377,0.1911817629854377,4.974416837466873,0.6703835688167041
2026-03-11,0.063949406,0.0986838475952414,1.0,0.0986838475952414,0.0986838475952414,5.073100685062115,0.7690674164119455
2026-03-18,0.0061995345,-0.0500398996130577,1.0,-0.0500398996130577,-0.0500398996130577,5.023060785449057,0.7190275167988879
2026-03-25,-0.00057039584,-0.0942192989397998,0.0,-0.0,-0.0942192989397998,5.023060785449057,0.6248082178590881
